"packageId","routeId","moduleId","lessonId","activityId","activityOrder","visibleTitle","practiceType","helpAvailable","independentDemonstration","transfer","retention","requestedEvidence","impliesPhysicalSkill","currentEvidenceLevel","recommendedEvidenceLevel","executionTier","risk","objectiveAlignment","recommendedAction","manualReviewRequired"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.micromechanics","module.encyclopedia.micromechanics.chicago-escape-emparejado","lesson.encyclopedia.micromechanics.chicago-escape-emparejado","activity.encyclopedia.micromechanics.chicago-escape-emparejado","1","Explicar y transferir: Expediente Chicago X: emparejar y reparar un escape","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.micromechanics.chicago-escape-emparejado:answer""]","false","K","R","simulation","historical-non-actionable","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.micromechanics","module.encyclopedia.micromechanics.chicago-torno-repivotado","lesson.encyclopedia.micromechanics.chicago-torno-repivotado","activity.encyclopedia.micromechanics.chicago-torno-repivotado","1","Explicar y transferir: Expediente Chicago XI: torno, repivotado y piezas perdidas","explanation / transfer","[""support:independent"",""worked-example"",""graduated-attempts""]","true","true","false","[""evidence.encyclopedia.micromechanics.chicago-torno-repivotado:answer""]","true","K","R","specialist-workshop","caution","aligned","manual-review","true"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.dials-hands-finishing","module.encyclopedia.dials-hands-finishing.arquitectura-de-esfera","lesson.encyclopedia.dials-hands-finishing.arquitectura-de-esfera","activity.encyclopedia.dials-hands-finishing.arquitectura-de-esfera","1","Explicar y transferir: Arquitectura de esfera, pies, aberturas e interfaces","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.dials-hands-finishing.arquitectura-de-esfera:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.dials-hands-finishing","module.encyclopedia.dials-hands-finishing.impresion-indices-y-lume","lesson.encyclopedia.dials-hands-finishing.impresion-indices-y-lume","activity.encyclopedia.dials-hands-finishing.impresion-indices-y-lume","1","Explicar y transferir: Impresión, índices aplicados y material luminoso","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.dials-hands-finishing.impresion-indices-y-lume:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.dials-hands-finishing","module.encyclopedia.dials-hands-finishing.agujas-geometria-y-ajuste","lesson.encyclopedia.dials-hands-finishing.agujas-geometria-y-ajuste","activity.encyclopedia.dials-hands-finishing.agujas-geometria-y-ajuste","1","Explicar y transferir: Agujas: geometría, masa, tubo, ajuste y alturas","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.dials-hands-finishing.agujas-geometria-y-ajuste:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.dials-hands-finishing","module.encyclopedia.dials-hands-finishing.pulido-satinado-y-cepillado","lesson.encyclopedia.dials-hands-finishing.pulido-satinado-y-cepillado","activity.encyclopedia.dials-hands-finishing.pulido-satinado-y-cepillado","1","Explicar y transferir: Pulido, satinado, cepillado y geometría","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.dials-hands-finishing.pulido-satinado-y-cepillado:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.dials-hands-finishing","module.encyclopedia.dials-hands-finishing.decoracion-del-movimiento","lesson.encyclopedia.dials-hands-finishing.decoracion-del-movimiento","activity.encyclopedia.dials-hands-finishing.decoracion-del-movimiento","1","Explicar y transferir: Anglage, perlage, Côtes y pulido negro","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.dials-hands-finishing.decoracion-del-movimiento:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.dials-hands-finishing","module.encyclopedia.dials-hands-finishing.guilloche-y-motores-de-rosas","lesson.encyclopedia.dials-hands-finishing.guilloche-y-motores-de-rosas","activity.encyclopedia.dials-hands-finishing.guilloche-y-motores-de-rosas","1","Explicar y transferir: Guilloché, motor de línea recta y motor de rosas","explanation / transfer","[""support:independent"",""worked-example"",""graduated-attempts""]","true","true","false","[""evidence.encyclopedia.dials-hands-finishing.guilloche-y-motores-de-rosas:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.identidad-y-comparacion","lesson.encyclopedia.atlas-restoration-design.identidad-y-comparacion","activity.encyclopedia.atlas-restoration-design.identidad-y-comparacion","1","Explicar y transferir: Identidad, atlas y comparación entre familias","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.identidad-y-comparacion:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.casos-6497-2824-8215","lesson.encyclopedia.atlas-restoration-design.casos-6497-2824-8215","activity.encyclopedia.atlas-restoration-design.casos-6497-2824-8215","1","Explicar y transferir: Casos de transferencia: ETA 6497, ETA 2824 y MIYOTA 8215","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.casos-6497-2824-8215:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.casos-7750-6138-y-cuarzo","lesson.encyclopedia.atlas-restoration-design.casos-7750-6138-y-cuarzo","activity.encyclopedia.atlas-restoration-design.casos-7750-6138-y-cuarzo","1","Explicar y transferir: Casos de transferencia: 7750, Seiko 6138 y cuarzo analógico","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.casos-7750-6138-y-cuarzo:answer""]","false","K","R","simulation","historical-non-actionable","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.vintage-bolsillo-y-electromecanico","lesson.encyclopedia.atlas-restoration-design.vintage-bolsillo-y-electromecanico","activity.encyclopedia.atlas-restoration-design.vintage-bolsillo-y-electromecanico","1","Explicar y transferir: Relojes vintage, de bolsillo y electromecánicos","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.vintage-bolsillo-y-electromecanico:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.restauracion-y-fabricacion-de-repuesto","lesson.encyclopedia.atlas-restoration-design.restauracion-y-fabricacion-de-repuesto","activity.encyclopedia.atlas-restoration-design.restauracion-y-fabricacion-de-repuesto","1","Explicar y transferir: Restauración, donantes y fabricación de repuesto","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.restauracion-y-fabricacion-de-repuesto:answer""]","false","K","R","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.de-movimiento-adquirido-a-propio","lesson.encyclopedia.atlas-restoration-design.de-movimiento-adquirido-a-propio","activity.encyclopedia.atlas-restoration-design.de-movimiento-adquirido-a-propio","1","Explicar y transferir: Ruta de diseño: de movimiento adquirido a movimiento propio","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.de-movimiento-adquirido-a-propio:answer""]","false","K","P","simulation","historical-non-actionable","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.tm-hamilton-992b","lesson.encyclopedia.atlas-restoration-design.tm-hamilton-992b","activity.encyclopedia.atlas-restoration-design.tm-hamilton-992b","1","Explicar y transferir: Caso oficial TM III: Hamilton 992B","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.tm-hamilton-992b:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.tm-elgin-waltham","lesson.encyclopedia.atlas-restoration-design.tm-elgin-waltham","activity.encyclopedia.atlas-restoration-design.tm-elgin-waltham","1","Explicar y transferir: Caso oficial TM IV: Elgin y Waltham de bolsillo","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.tm-elgin-waltham:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.tm-relojes-pulsera","lesson.encyclopedia.atlas-restoration-design.tm-relojes-pulsera","activity.encyclopedia.atlas-restoration-design.tm-relojes-pulsera","1","Explicar y transferir: Caso oficial TM V: Hamilton, Elgin y Waltham de pulsera","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.tm-relojes-pulsera:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.tm-bulova-10ak","lesson.encyclopedia.atlas-restoration-design.tm-bulova-10ak","activity.encyclopedia.atlas-restoration-design.tm-bulova-10ak","1","Explicar y transferir: Caso oficial TM VI: Bulova 10AK y estanqueidad histórica","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.atlas-restoration-design.tm-bulova-10ak:answer""]","false","K","P","simulation","normal","aligned","keep","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.atlas-restoration-design","module.encyclopedia.atlas-restoration-design.tm-cronometros-reloj-m1","lesson.encyclopedia.atlas-restoration-design.tm-cronometros-reloj-m1","activity.encyclopedia.atlas-restoration-design.tm-cronometros-reloj-m1","1","Explicar y transferir: Caso oficial TM VII: stopwatches Elgin y Message Center Clock M1","explanation / transfer","[""support:independent"",""worked-example"",""graduated-attempts""]","true","true","false","[""evidence.encyclopedia.atlas-restoration-design.tm-cronometros-reloj-m1:answer""]","false","K","P","simulation","historical-non-actionable","aligned","keep","false"
"wplab.horology.advanced-architecture-service","route.advanced.comparative-atlas","module.advanced.atlas-authority","lesson.advanced.atlas-authority","activity.advanced.atlas-authority","1","Leer un movimiento con autoridad y procedencia","comparison / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.atlas-authority:answer"",""evidence.advanced.atlas-authority.human-review:human-review""]","false","R","P","simulation","normal","aligned","keep","false"
"wplab.horology.advanced-architecture-service","route.advanced.comparative-atlas","module.advanced.seconds-layout","lesson.advanced.seconds-layout","activity.advanced.seconds-layout","1","Pequeño segundero, central directo e indirecto","comparison / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.seconds-layout:answer"",""evidence.advanced.seconds-layout.human-review:human-review""]","false","R","P","simulation","normal","aligned","keep","false"
"wplab.horology.advanced-architecture-service","route.advanced.comparative-atlas","module.advanced.winding-systems","lesson.advanced.winding-systems","activity.advanced.winding-systems","1","Inversores, palanca de uñas y carga unidireccional","comparison / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.winding-systems:answer"",""evidence.advanced.winding-systems.human-review:human-review""]","false","R","P","simulation","historical-non-actionable","aligned","keep","false"
"wplab.horology.advanced-architecture-service","route.advanced.comparative-atlas","module.advanced.construction-trade-study","lesson.advanced.construction-trade-study","activity.advanced.construction-trade-study","1","Puentes, platinas y presupuesto de altura","comparison / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.construction-trade-study:answer"",""evidence.advanced.construction-trade-study.human-review:human-review""]","false","R","P","simulation","normal","aligned","keep","false"
"wplab.horology.advanced-architecture-service","route.advanced.service-method","module.advanced.service-baseline","lesson.advanced.service-baseline","activity.advanced.service-baseline","1","Estado inicial, alcance y seguridad","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.service-baseline:answer"",""evidence.advanced.service-baseline.human-review:human-review""]","true","R","P","home-bench","normal","aligned","keep","true"
"wplab.horology.advanced-architecture-service","route.advanced.service-method","module.advanced.service-disassembly","lesson.advanced.service-disassembly","activity.advanced.service-disassembly","1","Desmontar por dependencias, no por memoria","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.service-disassembly:answer"",""evidence.advanced.service-disassembly.human-review:human-review""]","true","R","P","home-bench","normal","aligned","keep","true"
"wplab.horology.advanced-architecture-service","route.advanced.service-method","module.advanced.service-clean-lube","lesson.advanced.service-clean-lube","activity.advanced.service-clean-lube","1","Limpieza y lubricación como decisiones documentadas","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.service-clean-lube:answer"",""evidence.advanced.service-clean-lube.human-review:human-review""]","true","R","P","home-bench","normal","aligned","keep","true"
"wplab.horology.advanced-architecture-service","route.advanced.service-method","module.advanced.service-assembly","lesson.advanced.service-assembly","activity.advanced.service-assembly","1","Montaje incremental y verificación por capas","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.service-assembly:answer"",""evidence.advanced.service-assembly.human-review:human-review""]","true","R","P","home-bench","normal","aligned","keep","true"
"wplab.horology.advanced-architecture-service","route.advanced.service-method","module.advanced.service-diagnosis","lesson.advanced.service-diagnosis","activity.advanced.service-diagnosis","1","Diagnóstico causal e informe defendible","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.service-diagnosis:answer"",""evidence.advanced.service-diagnosis.human-review:human-review""]","true","R","P","home-bench","normal","aligned","keep","true"
"wplab.horology.advanced-architecture-service","route.advanced.architectures-complications","module.advanced.escapement-compare","lesson.advanced.escapement-compare","activity.advanced.escapement-compare","1","Escapes: funciones comunes y geometrías no transferibles","comparison / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.escapement-compare:answer"",""evidence.advanced.escapement-compare.human-review:human-review""]","false","R","P","simulation","historical-non-actionable","aligned","keep","false"
"wplab.horology.advanced-architecture-service","route.advanced.architectures-complications","module.advanced.ultra-thin","lesson.advanced.ultra-thin","activity.advanced.ultra-thin","1","Arquitectura extraplana y presupuesto axial","comparison / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.ultra-thin:answer"",""evidence.advanced.ultra-thin.human-review:human-review""]","false","R","P","simulation","historical-non-actionable","aligned","keep","false"
"wplab.horology.advanced-architecture-service","route.advanced.architectures-complications","module.advanced.calendars","lesson.advanced.calendars","activity.advanced.calendars","1","Calendarios como acumulación, salto, retención y corrección","comparison / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.calendars:answer"",""evidence.advanced.calendars.human-review:human-review""]","false","R","P","simulation","normal","aligned","keep","false"
"wplab.horology.advanced-architecture-service","route.advanced.architectures-complications","module.advanced.chronograph-control","lesson.advanced.chronograph-control","activity.advanced.chronograph-control","1","Control de cronógrafo: levas y rueda de pilares","comparison / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.chronograph-control:answer"",""evidence.advanced.chronograph-control.human-review:human-review""]","false","R","P","simulation","normal","aligned","keep","false"
"wplab.horology.advanced-architecture-service","route.advanced.architectures-complications","module.advanced.chronograph-coupling","lesson.advanced.chronograph-coupling","activity.advanced.chronograph-coupling","1","Acoplamiento horizontal y embrague vertical","comparison / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.advanced.chronograph-coupling:answer"",""evidence.advanced.chronograph-coupling.human-review:human-review""]","false","R","P","simulation","historical-non-actionable","aligned","keep","false"
"wplab.horology.advanced-architecture-service","route.advanced.architectures-complications","module.advanced.architecture-capstone","lesson.advanced.architecture-capstone","activity.advanced.architecture-capstone","1","Proyecto: defender una arquitectura completa","comparison / transfer","[""support:independent"",""worked-example"",""graduated-attempts""]","false","true","false","[""evidence.advanced.architecture-capstone:answer"",""evidence.advanced.architecture-capstone.human-review:human-review""]","false","R","R","simulation","historical-non-actionable","aligned","keep","false"
"wplab.horology.manufacturing-design-validation","route.capstone.manufacturing-finishing","module.capstone.manufacturing.dfm-datums","lesson.capstone.manufacturing.dfm-datums","activity.capstone.manufacturing.dfm-datums","1","Diseño para fabricar, medir y revisar","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.capstone.manufacturing.dfm-datums:answer"",""evidence.capstone.manufacturing.dfm-datums.human-review:human-review""]","true","R","R","home-bench","normal","aligned","keep","true"
"wplab.horology.manufacturing-design-validation","route.capstone.manufacturing-finishing","module.capstone.manufacturing.case","lesson.capstone.manufacturing.case","activity.capstone.manufacturing.case","1","Caja y arquitectura exterior","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.capstone.manufacturing.case:answer"",""evidence.capstone.manufacturing.case.human-review:human-review""]","true","R","R","home-bench","normal","aligned","keep","true"
"wplab.horology.manufacturing-design-validation","route.capstone.manufacturing-finishing","module.capstone.manufacturing.dial","lesson.capstone.manufacturing.dial","activity.capstone.manufacturing.dial","1","Esfera, índices y superficies gráficas","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.capstone.manufacturing.dial:answer"",""evidence.capstone.manufacturing.dial.human-review:human-review""]","true","R","R","home-bench","normal","aligned","keep","true"
"wplab.horology.manufacturing-design-validation","route.capstone.manufacturing-finishing","module.capstone.manufacturing.hands","lesson.capstone.manufacturing.hands","activity.capstone.manufacturing.hands","1","Agujas, cañones y holguras","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.capstone.manufacturing.hands:answer"",""evidence.capstone.manufacturing.hands.human-review:human-review""]","true","R","R","home-bench","historical-non-actionable","aligned","keep","true"
"wplab.horology.manufacturing-design-validation","route.capstone.manufacturing-finishing","module.capstone.manufacturing.plates-bridges","lesson.capstone.manufacturing.plates-bridges","activity.capstone.manufacturing.plates-bridges","1","Platinas, puentes, apoyos y rubíes","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.capstone.manufacturing.plates-bridges:answer"",""evidence.capstone.manufacturing.plates-bridges.human-review:human-review""]","true","R","R","home-bench","normal","aligned","keep","true"
"wplab.horology.manufacturing-design-validation","route.capstone.manufacturing-finishing","module.capstone.manufacturing.micromechanics","lesson.capstone.manufacturing.micromechanics","activity.capstone.manufacturing.micromechanics","1","Micromecánica: ejes, piñones, tornillos y muelles","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.capstone.manufacturing.micromechanics:answer"",""evidence.capstone.manufacturing.micromechanics.human-review:human-review""]","true","R","R","home-bench","historical-non-actionable","aligned","keep","true"
"wplab.horology.manufacturing-design-validation","route.capstone.manufacturing-finishing","module.capstone.manufacturing.decoration","lesson.capstone.manufacturing.decoration","activity.capstone.manufacturing.decoration","1","Acabados y decoración funcionalmente seguros","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.capstone.manufacturing.decoration:answer"",""evidence.capstone.manufacturing.decoration.human-review:human-review""]","true","R","R","home-bench","historical-non-actionable","aligned","keep","true"
"wplab.horology.manufacturing-design-validation","route.capstone.personal-watch-design","module.capstone.design.requirements","lesson.capstone.design.requirements","activity.capstone.design.requirements","1","Pliego, usuario y arquitectura del producto","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.capstone.design.requirements:answer"",""evidence.capstone.design.requirements.human-review:human-review""]","false","R","R","simulation","normal","aligned","keep","false"
"wplab.horology.manufacturing-design-validation","route.capstone.personal-watch-design","module.capstone.design.acquired-movement","lesson.capstone.design.acquired-movement","activity.capstone.design.acquired-movement","1","Integración de un movimiento adquirido","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.capstone.design.acquired-movement:answer"",""evidence.capstone.design.acquired-movement.human-review:human-review""]","false","R","R","simulation","normal","aligned","keep","false"
"wplab.horology.manufacturing-design-validation","route.capstone.personal-watch-design","module.capstone.design.external-components","lesson.capstone.design.external-components","activity.capstone.design.external-components","1","Caja, esfera, agujas y experiencia de uso","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.capstone.design.external-components:answer"",""evidence.capstone.design.external-components.human-review:human-review""]","false","R","P","simulation","normal","aligned","keep","false"
"wplab.horology.manufacturing-design-validation","route.capstone.personal-watch-design","module.capstone.design.controlled-modification","lesson.capstone.design.controlled-modification","activity.capstone.design.controlled-modification","1","Modificación arquitectónica controlada","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.capstone.design.controlled-modification:answer"",""evidence.capstone.design.controlled-modification.human-review:human-review""]","false","R","R","simulation","normal","aligned","keep","false"
"wplab.horology.manufacturing-design-validation","route.capstone.personal-watch-design","module.capstone.design.own-movement","lesson.capstone.design.own-movement","activity.capstone.design.own-movement","1","Arquitectura de un movimiento propio","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.capstone.design.own-movement:answer"",""evidence.capstone.design.own-movement.human-review:human-review""]","false","R","R","simulation","normal","aligned","keep","false"
"wplab.horology.manufacturing-design-validation","route.capstone.personal-watch-design","module.capstone.design.capstone","lesson.capstone.design.capstone","activity.capstone.design.capstone","1","Dossier integral y puerta de prototipo","guided-practice / guided-practice","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.capstone.design.capstone:answer"",""evidence.capstone.design.capstone.human-review:human-review""]","false","R","R","simulation","normal","aligned","keep","false"
"wplab.horology.manufacturing-design-validation","route.capstone.watch-validation","module.capstone.validation.watchmaker-review","lesson.capstone.validation.watchmaker-review","activity.capstone.validation.watchmaker-review","1","Revisión relojera independiente","guided-practice / transfer","[""support:independent"",""worked-example"",""graduated-attempts""]","false","true","false","[""evidence.capstone.validation.watchmaker-review:answer"",""evidence.capstone.validation.watchmaker-review.human-review:human-review""]","false","R","P","simulation","normal","aligned","keep","false"
"wplab.horology.manufacturing-design-validation","route.capstone.watch-validation","module.capstone.validation.calibre-transfer","lesson.capstone.validation.calibre-transfer","activity.capstone.validation.calibre-transfer","1","Transferencia entre calibres y arquitecturas","guided-practice / transfer","[""support:independent"",""worked-example"",""graduated-attempts""]","false","true","false","[""evidence.capstone.validation.calibre-transfer:answer"",""evidence.capstone.validation.calibre-transfer.human-review:human-review""]","false","R","P","simulation","normal","aligned","keep","false"
